Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
MOHAMMAD SHAMI,2021-09-21,3,21,5.25,0.96,31.56,8.91,1.0,27.75,8.02,79
MOHAMMAD SHAMI,2021-09-25,2,14,3.5,0.99,31.42,8.86,1.25,27.75,8.02,56
MOHAMMAD SHAMI,2021-09-28,1,42,10.5,1.0,31.18,8.78,1.5,25.0,7.33,25
MOHAMMAD SHAMI,2021-10-01,1,23,5.75,1.0,31.32,8.81,1.5,28.5,7.9,29
MOHAMMAD SHAMI,2021-10-03,3,39,9.75,1.0,31.21,8.76,1.75,25.0,6.25,75
MOHAMMAD SHAMI,2021-10-07,1,22,5.5,1.03,31.32,8.78,1.75,29.5,7.38,29
MOHAMMAD SHAMI,2022-03-28,3,25,6.25,1.03,31.19,8.74,1.5,31.5,7.88,77
MOHAMMAD SHAMI,2022-04-02,2,30,7.5,1.05,31.12,8.7,2.0,27.25,6.81,50
MOHAMMAD SHAMI,2022-04-08,1,36,9.0,1.06,31.1,8.69,2.25,29.0,7.25,25
MOHAMMAD SHAMI,2022-04-11,0,32,8.0,1.06,31.16,8.69,1.75,28.25,7.06,0
MOHAMMAD SHAMI,2022-04-14,1,39,9.75,1.05,31.17,8.68,1.5,30.75,7.69,25
MOHAMMAD SHAMI,2022-04-17,1,20,5.0,1.05,31.27,8.7,1.0,34.25,8.56,29
MOHAMMAD SHAMI,2022-04-23,2,20,5.0,1.05,31.13,8.65,0.75,31.75,7.94,54
MOHAMMAD SHAMI,2022-04-27,3,39,9.75,1.06,31.0,8.61,1.0,27.75,6.94,75
MOHAMMAD SHAMI,2022-04-30,1,39,9.75,1.08,31.09,8.62,1.75,29.5,7.38,25
MOHAMMAD SHAMI,2022-05-03,1,43,10.75,1.08,31.19,8.64,1.75,29.5,7.38,25
MOHAMMAD SHAMI,2022-05-06,0,42,10.5,1.08,31.32,8.66,1.75,35.25,8.81,0
MOHAMMAD SHAMI,2022-05-10,1,5,1.67,1.07,31.44,8.68,1.25,40.75,10.19,31
MOHAMMAD SHAMI,2022-05-15,2,19,4.75,1.07,31.15,8.6,0.75,32.25,8.17,56
MOHAMMAD SHAMI,2022-05-19,0,23,11.5,1.08,31.01,8.56,1.0,27.25,6.92,0
MOHAMMAD SHAMI,2022-05-24,1,43,10.75,1.07,30.92,8.59,0.75,22.25,7.1,25
MOHAMMAD SHAMI,2022-05-29,1,33,8.25,1.07,31.05,8.61,1.0,22.5,7.17,25
MOHAMMAD SHAMI,2023-03-31,2,29,7.25,1.06,31.08,8.61,1.0,29.5,8.81,50
MOHAMMAD SHAMI,2023-04-04,3,41,10.25,1.07,31.05,8.6,1.0,32.0,9.44,75
MOHAMMAD SHAMI,2023-04-09,1,28,7.0,1.09,31.16,8.61,1.75,36.5,9.12,25
MOHAMMAD SHAMI,2023-04-13,1,44,11.0,1.09,31.12,8.6,1.75,32.75,8.19,25
MOHAMMAD SHAMI,2023-04-16,3,25,6.25,1.09,31.26,8.62,1.75,35.5,8.88,77
MOHAMMAD SHAMI,2023-04-22,0,18,6.0,1.11,31.19,8.6,2.0,34.5,8.62,2
MOHAMMAD SHAMI,2023-04-25,0,18,4.5,1.1,31.06,8.57,1.25,28.75,7.56,6
MOHAMMAD SHAMI,2023-04-29,3,33,8.25,1.09,30.93,8.53,1.0,26.25,6.94,75
MOHAMMAD SHAMI,2023-05-02,4,11,2.75,1.11,30.95,8.53,1.5,23.5,6.25,106
MOHAMMAD SHAMI,2023-05-05,1,27,6.75,1.14,30.75,8.47,1.75,20.0,5.38,27
MOHAMMAD SHAMI,2023-05-07,1,37,9.25,1.14,30.72,8.45,2.0,22.25,5.56,25
MOHAMMAD SHAMI,2023-05-12,0,53,13.25,1.13,30.78,8.46,2.25,27.0,6.75,0
MOHAMMAD SHAMI,2023-05-15,4,21,5.25,1.12,30.99,8.51,1.5,32.0,8.0,104
MOHAMMAD SHAMI,2023-05-21,1,39,9.75,1.15,30.9,8.48,1.5,34.5,8.62,25
MOHAMMAD SHAMI,2023-05-23,2,28,7.0,1.15,30.97,8.49,1.5,37.5,9.38,50
MOHAMMAD SHAMI,2023-05-26,2,41,13.67,1.16,30.94,8.47,1.75,35.25,8.81,50
MOHAMMAD SHAMI,2023-05-29,0,29,9.67,1.17,31.04,8.52,2.25,32.25,8.92,0
MOHAMMAD SHAMI,2025-03-23,1,33,11.0,1.15,31.02,8.53,1.25,34.25,10.02,25
MOHAMMAD SHAMI,2025-03-27,1,37,12.33,1.15,31.04,8.56,1.25,32.75,10.34,25
MOHAMMAD SHAMI,2025-03-30,0,31,10.33,1.15,31.09,8.59,1.0,35.0,11.67,0
MOHAMMAD SHAMI,2025-04-03,1,29,7.25,1.14,31.09,8.6,0.5,32.5,10.83,25
MOHAMMAD SHAMI,2025-04-06,2,28,7.0,1.14,31.07,8.59,0.75,32.5,10.23,50
MOHAMMAD SHAMI,2025-04-12,0,75,18.75,1.15,31.04,8.58,1.0,31.25,9.23,0
MOHAMMAD SHAMI,2025-04-17,0,28,9.33,1.14,31.42,8.67,0.75,40.75,10.83,0
